source_book_id,title,author,category,subcategory,source_url,intro,tags_json,favorites_count,views_proxy,word_count,status,updated_at,first_day_v,first_day_favorites,first_day_flowers,first_day_reward,first_day_rating,first_day_reviews,first_day_words_k,best_rank,worst_rank,total_times
504124,从今天开始当城主,熬夜大白,玄幻奇幻,异世大陆,https://b.faloo.com/504124.html,分类:玄幻奇幻；二级:异世大陆；来源:excel,"{""sourceBookId"":504124,""inXls"":true,""xlsCreatedAt"":""2018-06-10 00:00:00"",""firstRankDate"":""2020-05-13 00:00:00"",""lastRankDate"":""2020-05-13 00:00:00""}",0,0,0,published,,,,,,,,,47,47,1
536611,超次元公会,云巅之游鱼,都市言情,都市异能,https://b.faloo.com/536611.html,分类:都市言情；二级:都市异能；来源:excel,"{""sourceBookId"":536611,""inXls"":true,""xlsCreatedAt"":""2018-11-16 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-06-04 00:00:00""}",0,0,0,published,,,,,,,,,38,50,26
550081,我能复制天赋,苍老师的剑神,玄幻奇幻,转世重生,https://b.faloo.com/550081.html,分类:玄幻奇幻；二级:转世重生；来源:excel,"{""sourceBookId"":550081,""inXls"":true,""xlsCreatedAt"":""2019-01-04 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2022-10-01 00:00:00""}",0,0,0,published,,,,,,,,,9,50,61
563855,都市：我是世界大亨,我是小美,都市言情,商海沉浮,https://b.faloo.com/563855.html,分类:都市言情；二级:商海沉浮；来源:excel,"{""sourceBookId"":563855,""inXls"":true,""xlsCreatedAt"":""2019-02-24 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2021-01-30 00:00:00""}",0,0,0,published,,,,,,,,,17,50,52
595251,某综漫的神圣右方,朱之月,同人小说,动漫同人,https://b.faloo.com/595251.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":595251,""inXls"":true,""xlsCreatedAt"":""2019-05-05 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2021-12-02 00:00:00""}",0,0,0,published,,,,,,,,,19,50,393
604106,大唐：武神聊天群,宁心静气,军事历史,架空历史,https://b.faloo.com/604106.html,分类:军事历史；二级:架空历史；来源:excel,"{""sourceBookId"":604106,""inXls"":true,""xlsCreatedAt"":""2019-05-13 00:00:00"",""firstRankDate"":""2022-05-06 00:00:00"",""lastRankDate"":""2022-11-13 00:00:00""}",0,0,0,published,,,,,,,,,7,49,17
613314,完美人生的正确打开方式,青衫白,都市言情,都市生活,https://b.faloo.com/613314.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":613314,""inXls"":true,""xlsCreatedAt"":""2019-05-27 00:00:00"",""firstRankDate"":""2020-05-27 00:00:00"",""lastRankDate"":""2020-05-30 00:00:00""}",0,0,0,published,,,,,,,,,47,50,4
624308,从大树开始的进化,绯红之夜,都市言情,都市异能,https://b.faloo.com/624308.html,分类:都市言情；二级:都市异能；来源:excel,"{""sourceBookId"":624308,""inXls"":true,""xlsCreatedAt"":""2019-06-30 00:00:00"",""firstRankDate"":""2020-05-12 00:00:00"",""lastRankDate"":""2023-08-05 00:00:00""}",0,0,0,published,,,,,,,,,8,50,222
626871,开局就造核聚变,CC十套,都市言情,都市生活,https://b.faloo.com/626871.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":626871,""inXls"":true,""xlsCreatedAt"":""2019-07-07 00:00:00"",""firstRankDate"":""2021-12-30 00:00:00"",""lastRankDate"":""2022-01-01 00:00:00""}",0,0,0,published,,,,,,,,,21,32,3
631426,这，才是演员！,娱乐清流,都市言情,都市生活,https://b.faloo.com/631426.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":631426,""inXls"":true,""xlsCreatedAt"":""2019-07-19 00:00:00"",""firstRankDate"":""2020-05-04 00:00:00"",""lastRankDate"":""2021-03-10 00:00:00""}",0,0,0,published,,,,,,,,,32,50,11
635351,我被困在同一天一千年,丧泽,都市言情,都市生活,https://b.faloo.com/635351.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":635351,""inXls"":true,""xlsCreatedAt"":""2019-07-30 00:00:00"",""firstRankDate"":""2020-05-02 00:00:00"",""lastRankDate"":""2023-05-16 00:00:00""}",0,0,0,published,,,,,,,,,1,50,67
640125,我在海贼开发app,盗天香,同人小说,动漫同人,https://b.faloo.com/640125.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":640125,""inXls"":true,""xlsCreatedAt"":""2019-08-11 00:00:00"",""firstRankDate"":""2020-05-03 00:00:00"",""lastRankDate"":""2020-05-10 00:00:00""}",0,0,0,published,,,,,,,,,19,38,8
644252,洪荒之原始古蛇,鹿璟村,武侠仙侠,武侠修真,https://b.faloo.com/644252.html,分类:武侠仙侠；二级:武侠修真；来源:excel,"{""sourceBookId"":644252,""inXls"":true,""xlsCreatedAt"":""2019-08-23 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-10-10 00:00:00""}",0,0,0,published,,,,,,,,,22,50,137
649411,我只想安静的做个咸鱼,养乐多,都市言情,都市生活,https://b.faloo.com/649411.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":649411,""inXls"":true,""xlsCreatedAt"":""2019-09-09 00:00:00"",""firstRankDate"":""2020-11-19 00:00:00"",""lastRankDate"":""2020-11-20 00:00:00""}",0,0,0,published,,,,,,,,,33,35,2
650116,僵尸世界：神级扎纸系统,狐狸本尊,同人小说,影视同人,https://b.faloo.com/650116.html,分类:同人小说；二级:影视同人；来源:excel,"{""sourceBookId"":650116,""inXls"":true,""xlsCreatedAt"":""2019-09-11 00:00:00"",""firstRankDate"":""2020-05-11 00:00:00"",""lastRankDate"":""2020-05-18 00:00:00""}",0,0,0,published,,,,,,,,,21,49,8
652447,我打造了长生俱乐部,我姓俞,都市言情,都市异能,https://b.faloo.com/652447.html,分类:都市言情；二级:都市异能；来源:excel,"{""sourceBookId"":652447,""inXls"":true,""xlsCreatedAt"":""2019-09-19 00:00:00"",""firstRankDate"":""2022-01-17 00:00:00"",""lastRankDate"":""2022-04-09 00:00:00""}",0,0,0,published,,,,,,,,,1,48,41
670739,Moba：出道即巅峰,天榜草莓,科幻网游,电子竞技,https://b.faloo.com/670739.html,分类:科幻网游；二级:电子竞技；来源:excel,"{""sourceBookId"":670739,""inXls"":true,""xlsCreatedAt"":""2019-11-22 00:00:00"",""firstRankDate"":""2020-06-23 00:00:00"",""lastRankDate"":""2020-06-23 00:00:00""}",0,0,0,published,,,,,,,,,50,50,1
671604,体坛：我妈姓张，嚣张的张,张小宁,都市言情,都市生活,https://b.faloo.com/671604.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":671604,""inXls"":true,""xlsCreatedAt"":""2019-11-25 00:00:00"",""firstRankDate"":""2021-08-01 00:00:00"",""lastRankDate"":""2021-08-14 00:00:00""}",0,0,0,published,,,,,,,,,2,47,18
674016,三国：开局融合了李存孝,等一片花开,军事历史,三国梦想,https://b.faloo.com/674016.html,分类:军事历史；二级:三国梦想；来源:excel,"{""sourceBookId"":674016,""inXls"":true,""xlsCreatedAt"":""2019-12-02 00:00:00"",""firstRankDate"":""2020-10-09 00:00:00"",""lastRankDate"":""2020-10-09 00:00:00""}",0,0,0,published,,,,,,,,,41,41,1
674704,重生之枭雄崛起,大大卷,都市言情,都市生活,https://b.faloo.com/674704.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":674704,""inXls"":true,""xlsCreatedAt"":""2019-12-04 00:00:00"",""firstRankDate"":""2020-10-08 00:00:00"",""lastRankDate"":""2024-05-02 00:00:00""}",0,0,0,published,,,,,,,,,31,50,60
676482,开局烧了大粽子,番茄道长,恐怖灵异,恐怖惊悚,https://b.faloo.com/676482.html,分类:恐怖灵异；二级:恐怖惊悚；来源:excel,"{""sourceBookId"":676482,""inXls"":true,""xlsCreatedAt"":""2019-12-09 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-02 00:00:00""}",0,0,0,published,,,,,,,,,42,42,2
676569,漫威：我会召唤术,扛把子的熊猫,同人小说,动漫同人,https://b.faloo.com/676569.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":676569,""inXls"":true,""xlsCreatedAt"":""2019-12-09 00:00:00"",""firstRankDate"":""2020-05-06 00:00:00"",""lastRankDate"":""2020-05-09 00:00:00""}",0,0,0,published,,,,,,,,,41,47,3
678559,西游：万界书店,吃地瓜的猫,玄幻奇幻,东方玄幻,https://b.faloo.com/678559.html,分类:玄幻奇幻；二级:东方玄幻；来源:excel,"{""sourceBookId"":678559,""inXls"":true,""xlsCreatedAt"":""2019-12-15 00:00:00"",""firstRankDate"":""2020-06-01 00:00:00"",""lastRankDate"":""2020-06-06 00:00:00""}",0,0,0,published,,,,,,,,,30,44,6
679498,我穿成了小说反派,陨落之梦,都市言情,都市生活,https://b.faloo.com/679498.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":679498,""inXls"":true,""xlsCreatedAt"":""2019-12-18 00:00:00"",""firstRankDate"":""2020-05-21 00:00:00"",""lastRankDate"":""2020-05-30 00:00:00""}",0,0,0,published,,,,,,,,,40,50,4
680205,重生成为别人家的孩子,怂了,青春校园,另类校园,https://b.faloo.com/680205.html,分类:青春校园；二级:另类校园；来源:excel,"{""sourceBookId"":680205,""inXls"":true,""xlsCreatedAt"":""2019-12-20 00:00:00"",""firstRankDate"":""2020-05-30 00:00:00"",""lastRankDate"":""2020-05-30 00:00:00""}",0,0,0,published,,,,,,,,,47,47,1
680229,我是茅山养尸人,一地金的信徒,恐怖灵异,恐怖惊悚,https://b.faloo.com/680229.html,分类:恐怖灵异；二级:恐怖惊悚；来源:excel,"{""sourceBookId"":680229,""inXls"":true,""xlsCreatedAt"":""2019-12-20 00:00:00"",""firstRankDate"":""2020-05-04 00:00:00"",""lastRankDate"":""2020-05-10 00:00:00""}",0,0,0,published,,,,,,,,,22,34,7
681115,都市：我的粑粑是种田大佬,信手斩龙,都市言情,都市生活,https://b.faloo.com/681115.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":681115,""inXls"":true,""xlsCreatedAt"":""2019-12-23 00:00:00"",""firstRankDate"":""2020-06-27 00:00:00"",""lastRankDate"":""2020-06-30 00:00:00""}",0,0,0,published,,,,,,,,,20,44,3
683645,我是朱瞻基,五千之党,军事历史,穿越时空,https://b.faloo.com/683645.html,分类:军事历史；二级:穿越时空；来源:excel,"{""sourceBookId"":683645,""inXls"":true,""xlsCreatedAt"":""2019-12-31 00:00:00"",""firstRankDate"":""2020-05-11 00:00:00"",""lastRankDate"":""2020-05-16 00:00:00""}",0,0,0,published,,,,,,,,,38,43,6
688835,娱乐：从主持人大赛开始,剑仙你太白,都市言情,都市生活,https://b.faloo.com/688835.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":688835,""inXls"":true,""xlsCreatedAt"":""2020-01-15 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-23 00:00:00""}",0,0,0,published,,,,,,,,,33,50,11
690170,基建：世界都是我的奇观,宝巨来啦,都市言情,都市生活,https://b.faloo.com/690170.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":690170,""inXls"":true,""xlsCreatedAt"":""2020-01-20 00:00:00"",""firstRankDate"":""2021-12-22 00:00:00"",""lastRankDate"":""2021-12-22 00:00:00""}",0,0,0,published,,,,,,,,,47,47,1
691461,玄幻：我能变身神话人物,爱潜水的鲸鱼,玄幻奇幻,神话传说,https://b.faloo.com/691461.html,分类:玄幻奇幻；二级:神话传说；来源:excel,"{""sourceBookId"":691461,""inXls"":true,""xlsCreatedAt"":""2020-01-26 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-29 00:00:00""}",0,0,0,published,,,,,,,,,23,50,24
692362,重生：我老板实在太有钱了！,都市神,都市言情,商海沉浮,https://b.faloo.com/692362.html,分类:都市言情；二级:商海沉浮；来源:excel,"{""sourceBookId"":692362,""inXls"":true,""xlsCreatedAt"":""2020-01-29 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-09-13 00:00:00""}",0,0,0,published,,,,,,,,,27,50,10
693266,我在火影开漫画店,盖世,同人小说,动漫同人,https://b.faloo.com/693266.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":693266,""inXls"":true,""xlsCreatedAt"":""2020-02-01 00:00:00"",""firstRankDate"":""2020-05-18 00:00:00"",""lastRankDate"":""2020-05-23 00:00:00""}",0,0,0,published,,,,,,,,,32,41,6
694518,我，诸葛大力的咸鱼哥哥,大力出奇迹a,同人小说,影视同人,https://b.faloo.com/694518.html,分类:同人小说；二级:影视同人；来源:excel,"{""sourceBookId"":694518,""inXls"":true,""xlsCreatedAt"":""2020-02-03 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-02 00:00:00""}",0,0,0,published,,,,,,,,,44,47,2
695298,灵异：别跑，让我吃一口！,青伞,恐怖灵异,灵异神怪,https://b.faloo.com/695298.html,分类:恐怖灵异；二级:灵异神怪；来源:excel,"{""sourceBookId"":695298,""inXls"":true,""xlsCreatedAt"":""2020-02-05 00:00:00"",""firstRankDate"":""2020-06-01 00:00:00"",""lastRankDate"":""2020-06-06 00:00:00""}",0,0,0,published,,,,,,,,,43,49,4
695812,都市：从快递开始刷奖励！,泡泡泡,都市言情,都市生活,https://b.faloo.com/695812.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":695812,""inXls"":true,""xlsCreatedAt"":""2020-02-06 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-12-17 00:00:00""}",0,0,0,published,,,,,,,,,5,49,132
697743,海贼：神级抽奖,苍天以老,同人小说,动漫同人,https://b.faloo.com/697743.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":697743,""inXls"":true,""xlsCreatedAt"":""2020-02-10 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-01 00:00:00""}",0,0,0,published,,,,,,,,,49,49,1
701603,海贼：吃灵魂就变强,一生荒凉,同人小说,动漫同人,https://b.faloo.com/701603.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":701603,""inXls"":true,""xlsCreatedAt"":""2020-02-17 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-02 00:00:00""}",0,0,0,published,,,,,,,,,38,40,2
701609,我在原始社会当村长,大白怪妖,玄幻奇幻,异世大陆,https://b.faloo.com/701609.html,分类:玄幻奇幻；二级:异世大陆；来源:excel,"{""sourceBookId"":701609,""inXls"":true,""xlsCreatedAt"":""2020-02-17 00:00:00"",""firstRankDate"":""2020-06-21 00:00:00"",""lastRankDate"":""2022-11-12 00:00:00""}",0,0,0,published,,,,,,,,,7,41,9
702475,第三帝国：王者归来,鸢尾鸟,军事历史,战争幻想,https://b.faloo.com/702475.html,分类:军事历史；二级:战争幻想；来源:excel,"{""sourceBookId"":702475,""inXls"":true,""xlsCreatedAt"":""2020-02-19 00:00:00"",""firstRankDate"":""2020-06-20 00:00:00"",""lastRankDate"":""2020-06-27 00:00:00""}",0,0,0,published,,,,,,,,,35,49,5
702835,大秦：开局万剑归宗,五泷,武侠仙侠,武侠修真,https://b.faloo.com/702835.html,分类:武侠仙侠；二级:武侠修真；来源:excel,"{""sourceBookId"":702835,""inXls"":true,""xlsCreatedAt"":""2020-02-20 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-03 00:00:00""}",0,0,0,published,,,,,,,,,21,31,3
703180,海贼：在红发船上当实习生,单身咸鱼,同人小说,动漫同人,https://b.faloo.com/703180.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":703180,""inXls"":true,""xlsCreatedAt"":""2020-02-20 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-06-14 00:00:00""}",0,0,0,published,,,,,,,,,36,50,10
704688,火影：无尽重力,相当犀利,同人小说,动漫同人,https://b.faloo.com/704688.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":704688,""inXls"":true,""xlsCreatedAt"":""2020-02-23 00:00:00"",""firstRankDate"":""2020-08-15 00:00:00"",""lastRankDate"":""2020-08-15 00:00:00""}",0,0,0,published,,,,,,,,,40,40,1
707333,爱情公寓：刀斩诸天,妖刀而已,同人小说,小说同人,https://b.faloo.com/707333.html,分类:同人小说；二级:小说同人；来源:excel,"{""sourceBookId"":707333,""inXls"":true,""xlsCreatedAt"":""2020-02-27 00:00:00"",""firstRankDate"":""2020-06-27 00:00:00"",""lastRankDate"":""2020-06-29 00:00:00""}",0,0,0,published,,,,,,,,,45,47,2
708758,我重启神话时代,北极魁斗,武侠仙侠,现代修真,https://b.faloo.com/708758.html,分类:武侠仙侠；二级:现代修真；来源:excel,"{""sourceBookId"":708758,""inXls"":true,""xlsCreatedAt"":""2020-03-01 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-04 00:00:00""}",0,0,0,published,,,,,,,,,14,45,4
708984,武侠生存：神功自动满级,九锡黄龙,科幻网游,虚拟网游,https://b.faloo.com/708984.html,分类:科幻网游；二级:虚拟网游；来源:excel,"{""sourceBookId"":708984,""inXls"":true,""xlsCreatedAt"":""2020-03-01 00:00:00"",""firstRankDate"":""2020-05-02 00:00:00"",""lastRankDate"":""2020-05-08 00:00:00""}",0,0,0,published,,,,,,,,,40,50,5
709896,我真不是妖怪啊,大妖王,玄幻奇幻,东方玄幻,https://b.faloo.com/709896.html,分类:玄幻奇幻；二级:东方玄幻；来源:excel,"{""sourceBookId"":709896,""inXls"":true,""xlsCreatedAt"":""2020-03-02 00:00:00"",""firstRankDate"":""2020-05-08 00:00:00"",""lastRankDate"":""2020-05-08 00:00:00""}",0,0,0,published,,,,,,,,,31,31,1
710304,海贼：无双大蛇,陈提劲,同人小说,动漫同人,https://b.faloo.com/710304.html,分类:同人小说；二级:动漫同人；来源:excel,"{""sourceBookId"":710304,""inXls"":true,""xlsCreatedAt"":""2020-03-03 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-13 00:00:00""}",0,0,0,published,,,,,,,,,31,44,8
710617,开局创造修仙功法,不是太乙,武侠仙侠,古典仙侠,https://b.faloo.com/710617.html,分类:武侠仙侠；二级:古典仙侠；来源:excel,"{""sourceBookId"":710617,""inXls"":true,""xlsCreatedAt"":""2020-03-04 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-06-13 00:00:00""}",0,0,0,published,,,,,,,,,10,50,42
711822,直播：探秘全球,神奇安,都市言情,都市生活,https://b.faloo.com/711822.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":711822,""inXls"":true,""xlsCreatedAt"":""2020-03-06 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-02 00:00:00""}",0,0,0,published,,,,,,,,,43,44,2
712212,网游：和妹子组队就变强,飞起来了,科幻网游,虚拟网游,https://b.faloo.com/712212.html,分类:科幻网游；二级:虚拟网游；来源:excel,"{""sourceBookId"":712212,""inXls"":true,""xlsCreatedAt"":""2020-03-06 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-06-06 00:00:00""}",0,0,0,published,,,,,,,,,2,50,52
712822,从港片开始当幕后大佬,橘猫,都市言情,都市生活,https://b.faloo.com/712822.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":712822,""inXls"":true,""xlsCreatedAt"":""2020-03-07 00:00:00"",""firstRankDate"":""2020-05-06 00:00:00"",""lastRankDate"":""2020-06-28 00:00:00""}",0,0,0,published,,,,,,,,,20,50,38
712852,荒野求生：我家大黄聪明了亿点,凶萌大唐,都市言情,都市生活,https://b.faloo.com/712852.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":712852,""inXls"":true,""xlsCreatedAt"":""2020-03-07 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-03 00:00:00""}",0,0,0,published,,,,,,,,,17,35,3
712908,大唐：我摊牌了，我是皇帝,飞跃黄河,军事历史,架空历史,https://b.faloo.com/712908.html,分类:军事历史；二级:架空历史；来源:excel,"{""sourceBookId"":712908,""inXls"":true,""xlsCreatedAt"":""2020-03-07 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-06-15 00:00:00""}",0,0,0,published,,,,,,,,,8,50,51
713040,特种兵：摊牌了，我不是童子军,冒牌快递,军事历史,特种军旅,https://b.faloo.com/713040.html,分类:军事历史；二级:特种军旅；来源:excel,"{""sourceBookId"":713040,""inXls"":true,""xlsCreatedAt"":""2020-03-08 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-07-23 00:00:00""}",0,0,0,published,,,,,,,,,30,50,34
713122,英雄无敌：亡灵主宰,燃烧殆尽,科幻网游,虚拟网游,https://b.faloo.com/713122.html,分类:科幻网游；二级:虚拟网游；来源:excel,"{""sourceBookId"":713122,""inXls"":true,""xlsCreatedAt"":""2020-03-08 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-06-28 00:00:00""}",0,0,0,published,,,,,,,,,17,50,48
714195,全民穿越时代,机械心,科幻网游,超黑科技,https://b.faloo.com/714195.html,分类:科幻网游；二级:超黑科技；来源:excel,"{""sourceBookId"":714195,""inXls"":true,""xlsCreatedAt"":""2020-03-09 00:00:00"",""firstRankDate"":""2020-07-02 00:00:00"",""lastRankDate"":""2020-09-17 00:00:00""}",0,0,0,published,,,,,,,,,12,49,12
715205,徒儿，为师不下山,无敌再浪,玄幻奇幻,东方玄幻,https://b.faloo.com/715205.html,分类:玄幻奇幻；二级:东方玄幻；来源:excel,"{""sourceBookId"":715205,""inXls"":true,""xlsCreatedAt"":""2020-03-11 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-07 00:00:00""}",0,0,0,published,,,,,,,,,32,50,11
715308,貂蝉：我家夫君太慎重,三国御风,军事历史,三国梦想,https://b.faloo.com/715308.html,分类:军事历史；二级:三国梦想；来源:excel,"{""sourceBookId"":715308,""inXls"":true,""xlsCreatedAt"":""2020-03-11 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-20 00:00:00""}",0,0,0,published,,,,,,,,,14,49,25
715954,网游:Buff时间无限,红烧鱿鱼,科幻网游,虚拟网游,https://b.faloo.com/715954.html,分类:科幻网游；二级:虚拟网游；来源:excel,"{""sourceBookId"":715954,""inXls"":true,""xlsCreatedAt"":""2020-03-12 00:00:00"",""firstRankDate"":""2020-05-04 00:00:00"",""lastRankDate"":""2020-05-31 00:00:00""}",0,0,0,published,,,,,,,,,12,48,16
715976,抗战之我的团长李云龙,爱吃菠萝,军事历史,战争幻想,https://b.faloo.com/715976.html,分类:军事历史；二级:战争幻想；来源:excel,"{""sourceBookId"":715976,""inXls"":true,""xlsCreatedAt"":""2020-03-12 00:00:00"",""firstRankDate"":""2020-07-04 00:00:00"",""lastRankDate"":""2020-08-17 00:00:00""}",0,0,0,published,,,,,,,,,31,50,9
716964,妖魔复苏：开局觉醒山海经,叶千秋,恐怖灵异,灵异神怪,https://b.faloo.com/716964.html,分类:恐怖灵异；二级:灵异神怪；来源:excel,"{""sourceBookId"":716964,""inXls"":true,""xlsCreatedAt"":""2020-03-14 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-08-15 00:00:00""}",0,0,0,published,,,,,,,,,1,48,68
717859,都市:神级推演系统,孑身,都市言情,商海沉浮,https://b.faloo.com/717859.html,分类:都市言情；二级:商海沉浮；来源:excel,"{""sourceBookId"":717859,""inXls"":true,""xlsCreatedAt"":""2020-03-16 00:00:00"",""firstRankDate"":""2020-08-04 00:00:00"",""lastRankDate"":""2020-08-20 00:00:00""}",0,0,0,published,,,,,,,,,5,45,15
717895,开局变异一口井,渣渣飞,都市言情,都市生活,https://b.faloo.com/717895.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":717895,""inXls"":true,""xlsCreatedAt"":""2020-03-16 00:00:00"",""firstRankDate"":""2020-05-03 00:00:00"",""lastRankDate"":""2020-05-04 00:00:00""}",0,0,0,published,,,,,,,,,27,49,2
718774,洪荒：开局怒怼女娲娘娘,我要上榜,玄幻奇幻,神话传说,https://b.faloo.com/718774.html,分类:玄幻奇幻；二级:神话传说；来源:excel,"{""sourceBookId"":718774,""inXls"":true,""xlsCreatedAt"":""2020-03-17 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-03 00:00:00""}",0,0,0,published,,,,,,,,,15,32,3
719205,Moba：摊牌了，我真的很菜,大仙,科幻网游,电子竞技,https://b.faloo.com/719205.html,分类:科幻网游；二级:电子竞技；来源:excel,"{""sourceBookId"":719205,""inXls"":true,""xlsCreatedAt"":""2020-03-18 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2021-02-13 00:00:00""}",0,0,0,published,,,,,,,,,1,50,198
719250,都市：开局300套学区房,都市洪荒,都市言情,都市生活,https://b.faloo.com/719250.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":719250,""inXls"":true,""xlsCreatedAt"":""2020-03-18 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-22 00:00:00""}",0,0,0,published,,,,,,,,,2,46,30
719996,西游：我复活了洪荒大能,神话凡人,玄幻奇幻,神话传说,https://b.faloo.com/719996.html,分类:玄幻奇幻；二级:神话传说；来源:excel,"{""sourceBookId"":719996,""inXls"":true,""xlsCreatedAt"":""2020-03-19 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-05-21 00:00:00""}",0,0,0,published,,,,,,,,,14,50,31
720585,直播！这只鹦鹉秀到爆,王者佩奇,都市言情,都市异能,https://b.faloo.com/720585.html,分类:都市言情；二级:都市异能；来源:excel,"{""sourceBookId"":720585,""inXls"":true,""xlsCreatedAt"":""2020-03-20 00:00:00"",""firstRankDate"":""2020-05-17 00:00:00"",""lastRankDate"":""2020-05-23 00:00:00""}",0,0,0,published,,,,,,,,,33,41,7
721043,破案：我是最强群众,群众一哥,恐怖灵异,推理悬念,https://b.faloo.com/721043.html,分类:恐怖灵异；二级:推理悬念；来源:excel,"{""sourceBookId"":721043,""inXls"":true,""xlsCreatedAt"":""2020-03-21 00:00:00"",""firstRankDate"":""2020-05-01 00:00:00"",""lastRankDate"":""2020-06-23 00:00:00""}",0,0,0,published,,,,,,,,,6,50,39
721486,漫威小天才,无喔,同人小说,影视同人,https://b.faloo.com/721486.html,分类:同人小说；二级:影视同人；来源:excel,"{""sourceBookId"":721486,""inXls"":true,""xlsCreatedAt"":""2020-03-22 00:00:00"",""firstRankDate"":""2020-05-05 00:00:00"",""lastRankDate"":""2020-06-17 00:00:00""}",0,0,0,published,,,,,,,,,2,50,69
721977,大秦：我是赵高，最高的赵高,似水如歌,军事历史,架空历史,https://b.faloo.com/721977.html,分类:军事历史；二级:架空历史；来源:excel,"{""sourceBookId"":721977,""inXls"":true,""xlsCreatedAt"":""2020-03-23 00:00:00"",""firstRankDate"":""2020-06-24 00:00:00"",""lastRankDate"":""2020-06-29 00:00:00""}",0,0,0,published,,,,,,,,,18,46,6
